"UUID","Major","Minor","Distance","RSSI","TXPower","UnixTime","005","2021-06-27 11:54:48","1624787898"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","56164","29786","106.48703097811492","-100.0","-62.0","1624787898"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","56164","29786","75.62592932455644","-95.0","-62.0","1624787904"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","56164","29786","106.48703097811492","-100.0","-62.0","1624787907"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","55863","33526","113.79743867643704","-101.0","-62.0","1624787909"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","56164","29786","106.48703097811492","-100.0","-62.0","1624787910"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","56164","29786","86.90293917599661","-97.0","-62.0","1624787911"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","25552","62556","86.90293917599661","-97.0","-62.0","1624787912"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","56164","29786","61.053989650023695","-92.0","-62.0","1624787912"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","25552","62556","81.09777716754685","-96.0","-62.0","1624787914"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","56164","29786","70.47146688493694","-94.0","-62.0","1624787914"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","25552","62556","86.90293917599661","-97.0","-62.0","1624787915"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","56164","29786","65.61906576043759","-93.0","-62.0","1624787915"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","5062","37145","106.48703097811492","-100.0","-62.0","1624787915"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","25552","62556","93.0579659731465","-98.0","-62.0","1624787916"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","55863","33526","106.48703097811492","-100.0","-62.0","1624787916"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","56164","29786","65.61906576043759","-93.0","-62.0","1624787916"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","5062","37145","113.79743867643704","-101.0","-62.0","1624787916"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","56164","29786","38.94206840310964","-86.0","-62.0","1624787917"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","5062","37145","65.61906576043759","-93.0","-62.0","1624787917"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","25552","62556","81.09777716754685","-96.0","-62.0","1624787918"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","55863","33526","93.0579659731465","-98.0","-62.0","1624787918"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","19372","23266","75.62592932455644","-95.0","-62.0","1624787918"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","56164","29786","30.736551334862476","-83.0","-62.0","1624787918"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","5062","37145","65.61906576043759","-93.0","-62.0","1624787918"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","7694","22423","121.53048665806539","-102.0","-62.0","1624787919"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","25552","62556","70.47146688493694","-94.0","-62.0","1624787919"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","55863","33526","99.58004753353637","-99.0","-62.0","1624787919"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","56164","29786","38.94206840310964","-86.0","-62.0","1624787919"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","5062","37145","93.0579659731465","-98.0","-62.0","1624787919"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","33961","43227","129.70610333528813","-103.0","-62.0","1624787919"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","7694","22423","93.0579659731465","-98.0","-62.0","1624787920"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","25552","62556","52.72970697134376","-90.0","-62.0","1624787920"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","55863","33526","106.48703097811492","-100.0","-62.0","1624787920"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","56164","29786","52.72970697134376","-90.0","-62.0","1624787920"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","5062","37145","75.62592932455644","-95.0","-62.0","1624787920"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","7694","22423","75.62592932455644","-95.0","-62.0","1624787921"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","25552","62556","52.72970697134376","-90.0","-62.0","1624787921"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","55863","33526","106.48703097811492","-100.0","-62.0","1624787921"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","56164","29786","33.289829329446626","-84.0","-62.0","1624787921"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","5062","37145","52.72970697134376","-90.0","-62.0","1624787921"
"b9407f30-f5f8-466e-aff9-25556b57fe6d","7694","22423","86.90293917599661","-97.0","-62.0","1624787923"
