1624789833.000000, IBI
277.156250,1.093750
278.296875,1.140625
279.406250,1.109375
280.406250,1.000000
281.578125,1.171875
282.921875,1.343750
284.171875,1.250000
285.234375,1.062500
300.453125,1.250000
301.671875,1.218750
302.718750,1.046875
303.734375,1.015625
304.859375,1.125000
306.000000,1.140625
306.968750,0.968750
307.937500,0.968750
309.000000,1.062500
310.046875,1.046875
311.046875,1.000000
312.156250,1.109375
313.218750,1.062500
314.156250,0.937500
315.031250,0.875000
316.046875,1.015625
316.968750,0.921875
318.140625,1.171875
319.000000,0.859375
330.187500,0.750000
345.875000,0.734375
346.578125,0.703125
347.203125,0.625000
351.937500,0.750000
378.390625,0.843750
379.171875,0.781250
379.968750,0.796875
380.843750,0.875000
381.734375,0.890625
382.703125,0.968750
390.375000,1.015625
443.656250,1.218750
444.859375,1.203125
446.093750,1.234375
447.250000,1.156250
448.328125,1.078125
449.562500,1.234375
450.796875,1.234375
451.796875,1.000000
452.734375,0.937500
462.046875,1.125000
463.046875,1.000000
464.093750,1.046875
465.187500,1.093750
466.250000,1.062500
467.234375,0.984375
484.750000,0.875000
485.500000,0.750000
490.937500,1.062500
491.906250,0.968750
492.890625,0.984375
494.000000,1.109375
495.156250,1.156250
496.062500,0.906250
496.953125,0.890625
498.078125,1.125000
499.250000,1.171875
500.218750,0.968750
501.421875,1.203125
502.546875,1.125000
503.656250,1.109375
504.515625,0.859375
505.687500,1.171875
506.593750,0.906250
507.765625,1.171875
508.953125,1.187500
510.000000,1.046875
511.078125,1.078125
512.140625,1.062500
513.296875,1.156250
514.187500,0.890625
515.046875,0.859375
539.375000,1.015625
540.515625,1.140625
541.640625,1.125000
542.812500,1.171875
552.062500,1.125000
553.015625,0.953125
553.843750,0.828125
554.718750,0.875000
555.656250,0.937500
556.609375,0.953125
557.453125,0.843750
558.265625,0.812500
559.125000,0.859375
560.062500,0.937500
561.015625,0.953125
561.953125,0.937500
562.984375,1.031250
564.031250,1.046875
572.640625,0.828125
573.468750,0.828125
574.296875,0.828125
575.265625,0.968750
576.015625,0.750000
576.859375,0.843750
577.875000,1.015625
578.906250,1.031250
579.750000,0.843750
580.515625,0.765625
581.359375,0.843750
582.187500,0.828125
583.109375,0.921875
584.125000,1.015625
585.078125,0.953125
586.171875,1.093750
587.296875,1.125000
597.484375,1.031250
598.484375,1.000000
599.468750,0.984375
600.546875,1.078125
601.531250,0.984375
602.468750,0.937500
603.500000,1.031250
604.562500,1.062500
605.718750,1.156250
606.890625,1.171875
608.015625,1.125000
609.125000,1.109375
610.312500,1.187500
611.468750,1.156250
612.578125,1.109375
613.812500,1.234375
622.250000,0.890625
623.109375,0.859375
623.921875,0.812500
624.703125,0.781250
630.000000,0.937500
630.921875,0.921875
631.906250,0.984375
650.953125,1.046875
652.000000,1.046875
653.281250,1.281250
654.312500,1.031250
655.234375,0.921875
656.328125,1.093750
657.515625,1.187500
658.687500,1.171875
659.828125,1.140625
661.000000,1.171875
662.218750,1.218750
663.343750,1.125000
664.500000,1.156250
665.718750,1.218750
666.937500,1.218750
668.078125,1.140625
669.093750,1.015625
670.234375,1.140625
671.484375,1.250000
672.609375,1.125000
673.750000,1.140625
674.875000,1.125000
675.890625,1.015625
676.890625,1.000000
677.984375,1.093750
679.062500,1.078125
679.984375,0.921875
681.109375,1.125000
682.375000,1.265625
683.515625,1.140625
684.546875,1.031250
685.656250,1.109375
686.781250,1.125000
687.781250,1.000000
688.843750,1.062500
689.859375,1.015625
690.687500,0.828125
691.609375,0.921875
692.687500,1.078125
693.687500,1.000000
694.765625,1.078125
695.937500,1.171875
696.921875,0.984375
710.515625,1.015625
711.453125,0.937500
712.281250,0.828125
713.156250,0.875000
714.156250,1.000000
720.828125,1.000000
721.828125,1.000000
722.765625,0.937500
723.609375,0.843750
724.468750,0.859375
725.343750,0.875000
726.171875,0.828125
727.000000,0.828125
727.828125,0.828125
733.906250,0.781250
734.703125,0.796875
755.453125,0.890625
756.453125,1.000000
757.406250,0.953125
758.375000,0.968750
759.421875,1.046875
760.593750,1.171875
761.671875,1.078125
762.750000,1.078125
793.671875,0.875000
794.593750,0.921875
795.453125,0.859375
805.765625,0.828125
806.609375,0.843750
807.562500,0.953125
808.500000,0.937500
809.484375,0.984375
810.546875,1.062500
811.468750,0.921875
812.468750,1.000000
813.562500,1.093750
814.656250,1.093750
815.796875,1.140625
816.921875,1.125000
818.125000,1.203125
819.390625,1.265625
820.359375,0.968750
821.281250,0.921875
822.343750,1.062500
823.421875,1.078125
824.375000,0.953125
825.406250,1.031250
826.656250,1.250000
827.828125,1.171875
828.750000,0.921875
829.640625,0.890625
830.453125,0.812500
831.218750,0.765625
831.968750,0.750000
832.796875,0.828125
833.437500,0.640625
845.250000,1.109375
846.375000,1.125000
847.421875,1.046875
863.671875,0.953125
864.703125,1.031250
865.953125,1.250000
867.140625,1.187500
868.281250,1.140625
877.468750,0.843750
878.296875,0.828125
879.156250,0.859375
879.953125,0.796875
880.765625,0.812500
881.593750,0.828125
882.437500,0.843750
883.203125,0.765625
883.937500,0.734375
884.781250,0.843750
885.718750,0.937500
886.671875,0.953125
887.625000,0.953125
888.718750,1.093750
889.718750,1.000000
890.500000,0.781250
891.328125,0.828125
