initial_time_stamp,initial_time_stamp_mat,fsample,time,participant,conductance,conductance_z,phasic,phasic_z,tonic,tonic_z,bvp,heartrate,temperature,lat,long,altitude,distance,speed
1565944380,16-Aug-2019 10:33:00,4,0,1,0.139589,-1.61735056637184,0.0166479999999998,0.184186183999975,0.122941,-1.80153675037182,9.83,75.55,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,0.25,1,0.138309,-1.63151192602585,0.0153679999999998,0.170024824345964,0.122941,-1.80153675037182,13.64,75.62,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,0.5,1,0.139589,-1.61735056637184,0.0166479999999998,0.184186183999975,0.122941,-1.80153675037182,10.93,75.62,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,0.75,1,0.139589,-1.61735056637184,0.0166479999999998,0.184186183999975,0.122941,-1.80153675037182,-22.54,75.62,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,1,1,0.138309,-1.63151192602585,0.0153679999999998,0.170024824345964,0.122941,-1.80153675037182,2.59,75.62,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,1.25,1,0.138309,-1.63151192602585,0.0153679999999998,0.170024824345964,0.122941,-1.80153675037182,11.28,75.42,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,1.5,1,0.14087,-1.6031781431556,0.0179289999999998,0.198358607216216,0.122941,-1.80153675037182,-9.78,75.42,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,1.75,1,0.14087,-1.6031781431556,0.0179289999999998,0.198358607216216,0.122941,-1.80153675037182,3.91,75.42,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,2,1,0.139589,-1.61735056637184,0.0166479999999998,0.184186183999975,0.122941,-1.80153675037182,17.46,75.42,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,2.25,1,0.139589,-1.61735056637184,0.0166479999999998,0.184186183999975,0.122941,-1.80153675037182,0.34,75.28,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,2.5,1,0.14087,-1.6031781431556,0.0179289999999998,0.198358607216216,0.122941,-1.80153675037182,-30.49,75.28,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,2.75,1,0.14087,-1.6031781431556,0.0179289999999998,0.198358607216216,0.122941,-1.80153675037182,9.14,75.28,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,3,1,0.139589,-1.61735056637184,0.0166479999999998,0.184186183999975,0.122941,-1.80153675037182,12.73,75.28,30.73,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,3.25,1,0.14087,-1.6031781431556,0.0179289999999998,0.198358607216216,0.122941,-1.80153675037182,-3.42,75.13,30.73,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,3.5,1,0.14087,-1.6031781431556,0.0179289999999998,0.198358607216216,0.122941,-1.80153675037182,12.7,75.13,30.73,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,3.75,1,0.14087,-1.6031781431556,0.0179289999999998,0.198358607216216,0.122941,-1.80153675037182,8.17,75.13,30.73,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,4,1,0.139589,-1.61735056637184,0.0166479999999998,0.184186183999975,0.122941,-1.80153675037182,-10.16,75.13,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,4.25,1,0.139589,-1.61735056637184,0.0166479999999998,0.184186183999975,0.122941,-1.80153675037182,-11.62,75.02,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,4.5,1,0.138309,-1.63151192602585,0.0153679999999998,0.170024824345964,0.122941,-1.80153675037182,4.17,75.02,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,4.75,1,0.138309,-1.63151192602585,0.0153679999999998,0.170024824345964,0.122941,-1.80153675037182,-1.05,75.02,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,5,1,0.135748,-1.6598457088961,0.0128069999999998,0.141691041475714,0.122941,-1.80153675037182,-33.43,75.02,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,5.25,1,0.137028,-1.64568434924209,0.0140869999999998,0.155852401129724,0.122941,-1.80153675037182,14.87,74.87,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,5.5,1,0.138309,-1.63151192602585,0.0153679999999998,0.170024824345964,0.122941,-1.80153675037182,8.26,74.87,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,5.75,1,0.138309,-1.63151192602585,0.0153679999999998,0.170024824345964,0.122941,-1.80153675037182,-19.61,74.87,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,6,1,0.137028,-1.64568434924209,0.0140869999999998,0.155852401129724,0.122941,-1.80153675037182,10.93,74.87,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,6.25,1,0.139589,-1.61735056637184,0.0166479999999998,0.184186183999975,0.122941,-1.80153675037182,8.69,74.75,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,6.5,1,0.148554,-1.51816573098262,0.0256129999999998,0.283371019389198,0.122941,-1.80153675037182,-0.02,74.75,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,6.75,1,0.16136,-1.37648575306913,0.0384189999999998,0.425050997302683,0.122941,-1.80153675037182,-13.78,74.75,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,7,1,0.14087,-1.6031781431556,0.0179289999999998,0.198358607216216,0.122941,-1.80153675037182,-1.69,74.75,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,7.25,1,0.134467,-1.67401813211234,0.0115259999999998,0.127518618259473,0.122941,-1.80153675037182,-124.81,74.67,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,7.5,1,0.134467,-1.67401813211234,0.0115259999999998,0.127518618259473,0.122941,-1.80153675037182,-156.2,74.67,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,7.75,1,0.131906,-1.70235191498259,0.00896499999999979,0.0991848353892222,0.122941,-1.80153675037182,402.82,74.67,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,8,1,0.130625,-1.71652433819884,0.00768399999999979,0.0850124121729816,0.122941,-1.80153675037182,245.51,74.67,30.65,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,8.25,1,0.125502,-1.77320296750157,0.0025609999999998,0.0283337828702501,0.122941,-1.80153675037182,-78.61,74.55,30.65,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,8.5,1,0.122941,-1.80153675037182,-2.08166817117217e-16,-1.11022302462516e-15,0.122941,-1.80153675037182,-171.39,74.55,30.65,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,8.75,1,0.124222,-1.78736432715558,0.0012809999999998,0.0141724232162395,0.122941,-1.80153675037182,-105.8,74.55,30.65,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,9,1,0.129344,-1.73069676141508,0.00640299999999978,0.0708399889567413,0.122941,-1.80153675037182,117.38,74.55,30.65,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,9.25,1,0.128064,-1.74485812106909,0.00512299999999981,0.0566786293027308,0.122941,-1.80153675037182,85.31,74.48,30.65,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,9.5,1,0.129344,-1.73069676141508,0.00640299999999978,0.0708399889567413,0.122941,-1.80153675037182,53.28,74.48,30.65,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,9.75,1,0.133186,-1.68819055532858,0.0102449999999998,0.113346195043233,0.122941,-1.80153675037182,-185.08,74.48,30.65,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,10,1,0.134467,-1.67401813211234,0.0115259999999998,0.127518618259473,0.122941,-1.80153675037182,44.63,74.48,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,10.25,1,0.137028,-1.64568434924209,0.0140869999999998,0.155852401129724,0.122941,-1.80153675037182,-59.46,74.57,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,10.5,1,0.14087,-1.6031781431556,0.0179278716229688,0.198344021865119,0.122942128377031,-1.80152216502072,-275.12,74.57,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,10.75,1,0.144712,-1.56067193706911,0.0217649401184443,0.240789224996351,0.122947059881556,-1.80146116206546,277.18,74.57,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,11,1,0.143431,-1.57484436028535,0.0204720298715097,0.226475844610987,0.12295897012849,-1.80132020489634,-1.48,74.57,30.63,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,11.25,1,0.143431,-1.57484436028535,0.0204500076376172,0.226224917120043,0.122980992362383,-1.80106927740539,-137.72,74.68,30.63,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,11.5,1,0.139589,-1.61735056637184,0.0165730481568818,0.183332757196911,0.123015951843118,-1.80068332356875,100.47,74.68,30.63,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,11.75,1,0.137028,-1.64568434924209,0.0139617482256179,0.154457986013975,0.123066251774382,-1.80014233525607,-16.01,74.68,30.63,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,12,1,0.137028,-1.64568434924209,0.0138941597468326,0.153746641055939,0.123133840253167,-1.79943099029803,-38.7,74.68,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,12.25,1,0.138309,-1.63151192602585,0.0150887810001036,0.167026245171241,0.123220218999896,-1.79853817119709,-7.16,74.73,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,12.5,1,0.135748,-1.6598457088961,0.0124215277837917,0.1376107730832,0.123326472216208,-1.7974564819793,42.98,74.73,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,12.75,1,0.133186,-1.68819055532858,0.00973269621674337,0.107991246504008,0.123453303783257,-1.79618180183259,-3.29,74.73,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,13,1,0.133186,-1.68819055532858,0.00958492347211908,0.106522330018829,0.123601076527881,-1.79471288534741,35.85,74.73,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,13.25,1,0.133186,-1.68819055532858,0.0094161496509949,0.104860453640626,0.123769850349005,-1.79305100896921,-101.04,74.85,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,13.5,1,0.129344,-1.73069676141508,0.00538458231518603,0.0605028985428544,0.123959417684814,-1.79119965995793,49.03,74.85,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,13.75,1,0.131906,-1.70235191498259,0.0077366642824797,0.0868123483680079,0.12416933571752,-1.7891642633506,-124.42,74.85,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,14,1,0.166483,-1.3198071237664,0.0420840448023537,0.467144818743285,0.124398955197646,-1.78695194250969,3.53,74.85,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,14.25,1,0.157518,-1.41899195915563,0.0328705539844858,0.365579350054592,0.124647446015514,-1.78457130921022,136,74.9,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,14.5,1,0.143431,-1.57484436028535,0.0185171802381589,0.20718791936799,0.124913819761841,-1.78203227965334,65.43,74.9,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,14.75,1,0.142151,-1.58900571993936,0.0169540504376427,0.190340193276501,0.125196949562357,-1.77934591321586,56.95,74.9,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,15,1,0.147273,-1.53233815419886,0.0217774125230852,0.244186116931745,0.125495587476915,-1.7765242711306,-121.11,74.9,30.65,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,15.25,1,0.152396,-1.47565952489613,0.0265876202596842,0.297920767739621,0.125808379740316,-1.77358029263575,-469.86,74.92,30.65,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,15.5,1,0.153676,-1.46149816524212,0.0275421198996877,0.309029521192267,0.126133880100312,-1.77052768643438,61.84,74.92,30.65,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,15.75,1,0.151115,-1.48983194811237,0.0246444385165667,0.277548887459494,0.126470561483433,-1.76738083557186,-25.59,74.92,30.65,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,16,1,0.148554,-1.51816573098262,0.0217371738056151,0.24598898308971,0.126816826194385,-1.76415471407233,234.36,74.92,30.65,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,16.25,1,0.148554,-1.51816573098262,0.0213829851688408,0.242699082898181,0.127171014831159,-1.7608648138808,-1.73,75,30.65,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,16.5,1,0.148554,-1.51816573098262,0.0210225859236713,0.239361349854157,0.127531414076329,-1.75752708083678,16.64,75,30.65,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,16.75,1,0.148554,-1.51816573098262,0.0206577364945076,0.235992127580307,0.127896263505492,-1.75415785856293,34.68,75,30.65,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,17,1,0.148554,-1.51816573098262,0.0202902384635379,0.232608108307744,0.128263761536462,-1.75077383929036,-142.08,75,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,17.25,1,0.151115,-1.48983194811237,0.0224829293725918,0.257560072650624,0.128632070627408,-1.74739202076299,40.61,74.95,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,17.5,1,0.151115,-1.48983194811237,0.0221156781813463,0.254197720357051,0.128999321818654,-1.74402966846942,-0.02,74.95,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,17.75,1,0.148554,-1.51816573098262,0.0191903812990803,0.222538551561219,0.12936361870092,-1.74070428254384,-8.28,74.95,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,18,1,0.148554,-1.51816573098262,0.0188309591175876,0.219267837776061,0.129723040882412,-1.73743356875868,22.41,74.95,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,18.25,1,0.151115,-1.48983194811237,0.0210393529819799,0.244403464990855,0.13007564701802,-1.73423541310322,-5.07,74.93,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,18.5,1,0.151115,-1.48983194811237,0.0206955225440865,0.24129591139246,0.130419477455913,-1.73112785950483,21.18,74.93,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,18.75,1,0.148554,-1.51816573098262,0.0178014434501348,0.209963359321708,0.130752556549865,-1.72812909030433,6.26,74.93,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,19,1,0.149835,-1.50399330776638,0.0187621053204948,0.221264101378708,0.131072894679505,-1.72525740914509,-27.11,74.93,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,19.25,1,0.149835,-1.50399330776638,0.018456509984599,0.218537918210971,0.131378490015401,-1.72253122597735,19.9,74.88,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,19.5,1,0.151115,-1.48983194811237,0.0194476699388091,0.230137095803997,0.131667330061191,-1.71996904391637,-2.24,74.88,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,19.75,1,0.149835,-1.50399330776638,0.0178976069990691,0.213596139958786,0.131937393000931,-1.71758944772516,15.74,74.88,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,20,1,0.149835,-1.50399330776638,0.0176483511237426,0.21141778595471,0.132186648876257,-1.71541109372109,12.43,74.88,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,20.25,1,0.151115,-1.48983194811237,0.0187019393851374,0.22362075281775,0.132413060614863,-1.71345270093012,-31.3,74.92,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,20.5,1,0.152396,-1.47565952489613,0.019780771283957,0.236059400485979,0.132615228716043,-1.71171892538211,-9.94,74.92,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,20.75,1,0.149835,-1.50399330776638,0.017042213886047,0.206202458096475,0.132792786113953,-1.71019576586285,13.18,74.92,30.67,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,21,1,0.151115,-1.48983194811237,0.0181690516601525,0.219032145366085,0.132945948339847,-1.70886409347845,-25.97,74.92,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,21.25,1,0.152396,-1.47565952489613,0.0193207403997706,0.232044956973401,0.133075259600229,-1.70770448186953,2.7,74.95,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,21.5,1,0.149835,-1.50399330776638,0.0166535505452904,0.202705505220885,0.13318144945471,-1.70669881298726,-6.84,74.95,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,21.75,1,0.151115,-1.48983194811237,0.0178496480709543,0.215998753894718,0.133265351929046,-1.70583070200709,73.98,74.95,30.71,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,22,1,0.149835,-1.50399330776638,0.0165071401273678,0.201092194645824,0.133327859872632,-1.7050855024122,56.38,74.95,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,22.25,1,0.151115,-1.48983194811237,0.0177451007896148,0.214618225002414,0.133369899210385,-1.70445017311478,-47.12,75.03,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,22.5,1,0.151115,-1.48983194811237,0.0177225855764714,0.214081162542404,0.133392414423529,-1.70391311065477,12.78,75.03,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,22.75,1,0.151115,-1.48983194811237,0.017718639632492,0.213632034830852,0.133396360367508,-1.70346398294322,21.83,75.03,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,23,1,0.151115,-1.48983194811237,0.0177323023343414,0.213261628267549,0.133382697665659,-1.70309357637992,-39.3,75.03,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,23.25,1,0.153676,-1.46149816524212,0.0203236098800681,0.241295493944426,0.133352390119932,-1.70279365918654,39.15,75.18,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,23.5,1,0.152396,-1.47565952489613,0.019089596741065,0.226897335735157,0.133306403258935,-1.70255686063128,25.09,75.18,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,23.75,1,0.149835,-1.50399330776638,0.0165892964732046,0.198383257042282,0.133245703526795,-1.70237656480866,-22.43,75.18,30.69,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,24,1,0.151115,-1.48983194811237,0.0179437421672778,0.212414869297856,0.133171257832722,-1.70224681741022,22.96,75.18,30.73,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,24.25,1,0.152396,-1.47565952489613,0.0193119666967493,0.226502719071844,0.133084033303251,-1.70216224396797,1.72,75.3,30.73,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,24.5,1,0.151115,-1.48983194811237,0.0181300028519136,0.212286030072691,0.132984997148086,-1.70211797818506,-20.42,75.3,30.73,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,24.75,1,0.149835,-1.50399330776638,0.0169598834106394,0.198116291352694,0.132875116589361,-1.70210959911907,16.49,75.3,30.73,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,25,1,0.151115,-1.48983194811237,0.0183596411739491,0.212301128015719,0.132755358826051,-1.70213307612809,57.88,75.3,30.73,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,25.25,1,0.151115,-1.48983194811237,0.0184883089822927,0.212352772509203,0.132626691017707,-1.70218472062157,-23.25,75.38,30.73,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,25.5,1,0.151115,-1.48983194811237,0.018624919721407,0.212429195663193,0.132490080278593,-1.70226114377556,23.5,75.38,30.73,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,25.75,1,0.149835,-1.50399330776638,0.0174885063227143,0.19836591170864,0.132346493677286,-1.70235921947502,31.93,75.38,30.73,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,26,1,0.148554,-1.51816573098262,0.0163571017610064,0.184310320854661,0.132196898238994,-1.70247605183728,-27.08,75.38,30.73,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,26.25,1,0.149835,-1.50399330776638,0.0177927390509171,0.198615638983906,0.132042260949083,-1.70260894675028,20.63,75.47,30.73,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,26.5,1,0.151115,-1.48983194811237,0.0192314512429902,0.212923438816947,0.13188354875701,-1.70275538692932,11.48,75.47,30.73,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,26.75,1,0.149835,-1.50399330776638,0.0181132714197658,0.198919702290876,0.131721728580234,-1.70291301005725,50.41,75.47,30.73,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,27,1,0.143431,-1.57484436028535,0.0118732326920893,0.128235229341839,0.131557767307911,-1.70307958962719,-45.99,75.47,30.75,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,27.25,1,0.135748,-1.6598457088961,0.0043553681957352,0.0434073092571938,0.131392631804265,-1.7032530181533,61.82,75.63,30.75,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,27.5,1,0.131906,-1.70235191498259,0.000678711088368256,0.00107937747462139,0.131227288911632,-1.70343129245722,27.58,75.63,30.75,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,27.75,1,0.131906,-1.70235191498259,0.000843294546843232,0.00126058579076815,0.131062705453157,-1.70361250077336,207.74,75.63,30.75,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,28,1,0.137028,-1.64568434924209,0.00612815176481651,0.0581104622062085,0.130899848235183,-1.7037948114483,-189.49,75.63,30.75,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,28.25,1,0.143431,-1.57484436028535,0.0126913159506428,0.129132102751779,0.130739684049357,-1.70397646303713,263.81,75.87,30.75,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,28.5,1,0.144712,-1.56067193706911,0.0141288205166735,0.143483820457347,0.130583179483326,-1.70415575752646,44.01,75.87,30.75,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,28.75,1,0.144712,-1.56067193706911,0.0142806990405352,0.143659115294803,0.130431300959465,-1.70433105236391,-134.77,75.87,30.75,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,29,1,0.144712,-1.56067193706911,0.0144269850466382,0.143828814566052,0.130285014953362,-1.70450075163516,-102.47,75.87,30.77,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,29.25,1,0.145993,-1.54649951385287,0.0158477120128989,0.158163786445546,0.130145287987101,-1.70466330029842,59.05,76.1,30.77,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,29.5,1,0.145993,-1.54649951385287,0.0159799133766143,0.158317665278831,0.130013086623386,-1.7048171791317,63.44,76.1,30.77,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,29.75,1,0.143431,-1.57484436028535,0.0135416225395935,0.130116540019377,0.129889377460407,-1.70496090030473,41.04,76.1,30.77,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,30,1,0.144712,-1.56067193706911,0.01493687287264,0.144421066429093,0.12977512712736,-1.7050930034982,-19.09,76.1,30.75,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,30.25,1,0.154957,-1.44732574202588,0.0252856977194687,0.257886310476988,0.129671302280531,-1.70521205250286,1.57,76.23,30.75,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,30.5,1,0.154957,-1.44732574202588,0.0253785459915925,0.257988973749131,0.129578454008408,-1.70531471577501,1.01,76.23,30.75,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,30.75,1,0.147273,-1.53233815419886,0.0177765064949797,0.173057392533461,0.12949649350502,-1.70539554673232,-27.56,76.23,30.75,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,31,1,0.142151,-1.58900571993936,0.0127259888876931,0.116443403267823,0.129425011112307,-1.70544912320718,17.9,76.23,30.79,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,31.25,1,0.143431,-1.57484436028535,0.014067548668049,0.130626386322244,0.129363451331951,-1.70547074660759,-88.66,76.33,30.79,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,31.5,1,0.144712,-1.56067193706911,0.0154007928303469,0.144784677942741,0.129311207169653,-1.70545661501185,159.08,76.33,30.79,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,31.75,1,0.143431,-1.57484436028535,0.0141633304981698,0.130559450200401,0.12926766950183,-1.70540381048575,-288.78,76.33,30.79,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,32,1,0.143431,-1.57484436028535,0.0141987484576712,0.130465866220949,0.129232251542329,-1.7053102265063,-158.98,76.33,30.77,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,32.25,1,0.145993,-1.54649951385287,0.0167886003182424,0.158674967524213,0.129204399681758,-1.70517448137708,146.95,76.43,30.77,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,32.5,1,0.142151,-1.58900571993936,0.0129674029909262,0.115990113815691,0.129183597009074,-1.70499583375505,66.95,76.43,30.77,51.708185,4.806411,3.4,0,0
1565944380,16-Aug-2019 10:33:00,4,32.75,1,0.137028,-1.64568434924209,0.00785863696992603,0.059089756165277,0.129169363030074,-1.70477410540737,-20.14,76.43,30.77,51.708185,4.806411,3.4,0,0
