1547289945.000000, 1547289945.000000, 1547289945.000000
32.000000, 32.000000, 32.000000
17,-14,-14
19,-33,-119
101,-30,-97
55,-31,-80
9,-34,-45
4,-32,-42
18,-29,-42
27,-28,-42
31,-25,-49
32,-23,-51
36,-21,-55
58,-18,-86
63,-23,-106
57,-33,-50
0,-6,-32
15,-19,13
41,-32,20
74,-21,33
67,-37,42
37,-27,27
35,-24,19
48,-23,20
64,-19,17
66,-18,13
63,-19,12
55,-18,17
56,-17,19
57,-19,21
56,-19,20
56,-18,19
58,-17,18
60,-16,17
59,-17,17
58,-17,17
58,-19,18
58,-19,18
58,-19,18
58,-19,18
58,-18,18
58,-18,18
58,-17,18
58,-17,18
58,-17,18
58,-18,18
58,-18,18
58,-18,18
58,-18,18
58,-18,18
58,-18,18
58,-18,18
58,-18,18
58,-18,18
58,-18,18
58,-18,18
58,-18,18
58,-18,18
58,-18,18
58,-18,18
56,-18,17
59,-19,18
60,-18,18
60,-17,17
59,-18,18
58,-18,18
57,-18,18
58,-18,18
59,-18,17
58,-18,17
58,-18,18
58,-18,18
58,-18,18
58,-18,18
58,-18,18
58,-18,18
58,-18,18
59,-18,18
58,-18,18
58,-18,18
58,-19,18
58,-18,18
59,-18,18
58,-18,17
58,-18,17
58,-19,18
58,-20,18
58,-19,18
58,-20,18
57,-20,19
56,-18,20
57,-17,20
59,-16,19
60,-15,17
59,-17,19
58,-18,20
57,-18,20
57,-19,21
57,-20,20
56,-21,18
57,-22,17
57,-22,17
58,-20,18
58,-19,18
58,-18,19
57,-19,19
57,-19,21
56,-18,21
56,-18,21
57,-18,21
59,-17,20
58,-17,20
58,-18,19
57,-18,19
57,-19,19
57,-19,20
57,-19,20
57,-19,20
57,-18,19
57,-18,19
57,-18,20
57,-18,20
58,-18,19
58,-18,19
57,-19,20
57,-19,20
57,-19,20
57,-19,20
57,-18,19
57,-19,19
57,-19,19
57,-19,19
57,-18,20
57,-19,20
57,-19,19
58,-18,20
58,-19,20
