1624787637.000000, 1624787637.000000, 1624787637.000000
32.000000, 32.000000, 32.000000
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-2
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-3,-66,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-66,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-66,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,0
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,0
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-2
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-2
-2,-65,-2
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-2,-66,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
-3,-65,-1
-2,-65,-1
-2,-65,-1
-3,-65,-1
