1565963482.000000, IBI
351.406710,0.625029
450.801885,0.921917
451.723802,0.921917
452.661345,0.937543
453.598888,0.937543
454.395799,0.796911
455.286465,0.890666
492.210030,0.875040
492.944439,0.734409
493.803853,0.859414
494.538262,0.734409
495.475805,0.937543
496.257091,0.781286
497.022751,0.765660
497.819662,0.796911
505.710648,0.750034
506.366928,0.656280
507.148214,0.781286
507.960751,0.812537
508.867043,0.906291
509.757709,0.890666
510.460866,0.703157
511.289029,0.828163
512.023437,0.734409
512.929729,0.906291
513.695389,0.765660
526.883492,0.937543
527.821035,0.937543
528.774204,0.953169
538.962170,0.843789
539.962216,1.000046
540.743502,0.781286
546.415637,0.843789
547.150045,0.734409
550.275188,0.625029
564.338332,0.687531
580.401567,0.765660
581.151602,0.750034
582.026642,0.875040
582.870430,0.843789
588.370682,0.687531
589.136342,0.765660
589.761371,0.625029
620.731538,0.890666
621.497198,0.765660
639.216759,0.734409
639.982419,0.765660
640.779331,0.796911
641.544991,0.765660
642.341902,0.796911
643.185691,0.843789
643.982603,0.796911
644.763888,0.781286
645.529548,0.765660
646.279583,0.750034
646.982740,0.703157
647.764026,0.781286
648.514060,0.750034
649.248469,0.734409
649.998503,0.750034
650.701660,0.703157
651.436069,0.734409
652.201729,0.765660
652.904886,0.703157
653.670546,0.765660
654.436206,0.765660
655.170615,0.734409
655.873772,0.703157
660.077089,0.687531
660.748995,0.671906
661.467778,0.718783
662.186561,0.718783
662.920969,0.734409
663.624127,0.703157
664.327284,0.703157
718.314130,0.937543
719.251673,0.937543
720.142339,0.890666
721.033005,0.890666
721.908045,0.875040
722.783085,0.875040
723.642499,0.859414
724.533165,0.890666
725.439456,0.906291
726.298871,0.859414
746.081026,0.906291
746.987318,0.906291
747.940486,0.953169
748.784275,0.843789
749.674941,0.890666
750.581232,0.906291
751.471898,0.890666
752.409441,0.937543
753.221978,0.812537
754.175147,0.953169
755.018935,0.843789
756.003355,0.984420
756.909647,0.906291
757.815938,0.906291
879.462132,0.984420
880.399674,0.937543
881.321592,0.921917
882.196632,0.875040
883.024795,0.828163
883.868583,0.843789
884.759249,0.890666
885.603038,0.843789
886.446826,0.843789
887.259363,0.812537
888.087526,0.828163
899.119281,0.734409
908.916605,0.890666
909.713516,0.796911
910.651059,0.937543
919.167074,0.859414
973.482060,0.875040
974.403977,0.921917
1079.908807,0.875040
1080.846350,0.937543
1081.565133,0.718783
1082.362044,0.796911
1107.550697,0.734409
1116.973003,0.953169
1117.988675,1.015671
1118.879341,0.890666
1119.816884,0.937543
1120.738801,0.921917
1121.645092,0.906291
1122.567009,0.921917
1123.520178,0.953169
1124.410844,0.890666
1125.410890,1.000046
1126.379684,0.968794
1132.911233,0.937543
1133.692519,0.781286
1134.505056,0.812537
1135.348845,0.843789
1136.239510,0.890666
1154.537223,0.859414
1155.474766,0.937543
1156.349806,0.875040
1157.224846,0.875040
1158.131137,0.906291
1159.021803,0.890666
1160.131229,1.109426
1164.537681,0.921917
1165.443972,0.906291
1166.303386,0.859414
1167.194052,0.890666
1168.084718,0.890666
1168.944132,0.859414
1169.881675,0.937543
1170.756715,0.875040
1171.678632,0.921917
1172.584924,0.906291
1173.459964,0.875040
1174.397507,0.937543
1175.272547,0.875040
1176.116336,0.843789
1177.022627,0.906291
1177.913293,0.890666
1178.694579,0.781286
1179.428987,0.734409
1180.179022,0.750034
1181.007185,0.828163
1181.741593,0.734409
1182.522879,0.781286
1183.226036,0.703157
1183.976070,0.750034
1189.054428,0.796911
1189.898216,0.843789
1196.148503,0.656280
1216.868201,0.593777
1242.525625,0.890666
1243.400666,0.875040
1244.260080,0.859414
1245.103868,0.843789
1245.916406,0.812537
1246.682066,0.765660
1247.400849,0.718783
1248.041503,0.640654
1253.760515,0.812537
1254.588678,0.828163
1255.510595,0.921917
1273.636425,0.890666
1274.527090,0.890666
1275.589639,1.062549
1279.886711,0.828163
1280.746125,0.859414
1281.621165,0.875040
1289.012128,0.734409
1295.918694,0.718783
1296.762483,0.843789
1297.418763,0.656280
1298.184423,0.765660
1333.467288,0.859414
1348.577355,0.875040
1349.483646,0.906291
1350.374312,0.890666
1351.249352,0.875040
1352.186895,0.937543
1353.061935,0.875040
1362.562370,0.906291
1388.110415,0.828163
1388.954203,0.843789
1405.876853,0.843789
1406.736267,0.859414
1407.611307,0.875040
1408.470721,0.859414
1409.423890,0.953169
