1547289905.000000, 1547289905.000000, 1547289905.000000
32.000000, 32.000000, 32.000000
54,12,40
60,12,43
60,11,42
51,9,36
73,10,39
65,12,39
55,13,41
51,11,40
66,10,38
62,11,39
54,11,37
65,13,39
62,11,36
60,10,30
63,10,39
59,13,40
60,6,13
59,12,37
61,16,53
57,15,44
64,10,29
65,9,30
70,11,29
65,12,32
63,12,34
57,11,38
54,13,43
54,12,44
57,13,39
60,11,37
61,11,36
63,11,36
59,12,39
59,11,38
58,12,39
58,13,40
60,11,40
60,11,39
59,12,38
59,13,39
58,12,38
60,11,37
59,10,38
60,12,39
57,13,39
58,11,39
57,11,39
59,12,38
59,12,40
57,11,39
59,12,40
57,11,38
60,12,38
61,11,39
58,11,38
58,11,37
59,12,41
57,12,41
57,11,38
60,11,40
56,11,40
61,12,39
59,11,37
59,11,40
57,11,40
59,12,39
60,11,39
60,11,38
57,11,38
59,11,39
61,11,38
59,12,39
57,12,41
61,10,42
55,15,36
59,15,37
59,10,42
54,11,41
56,12,42
58,12,41
57,11,37
59,11,38
59,12,41
55,12,41
56,12,41
58,11,42
57,11,40
59,12,39
58,10,40
58,10,38
58,12,40
56,11,40
57,10,40
59,12,40
57,12,42
56,11,41
57,11,40
56,12,41
58,11,41
57,11,41
57,12,41
58,11,40
57,11,41
56,12,40
57,12,41
56,11,41
59,11,40
56,12,41
56,12,41
59,12,41
59,10,40
59,11,38
58,12,38
58,12,42
58,11,40
56,11,40
55,12,42
57,12,38
60,11,39
57,11,38
59,11,36
62,11,38
60,11,38
61,12,36
61,10,36
62,12,37
60,12,36
59,12,36
63,11,39
60,11,37
58,11,36
64,14,43
62,11,38
58,11,36
56,11,39
63,11,38
66,10,39
53,10,35
57,16,37
57,11,40
62,9,38
61,11,39
60,12,36
60,11,38
60,10,37
59,12,39
59,12,40
58,11,38
62,11,36
61,11,36
60,11,38
59,11,39
59,10,38
58,12,37
60,13,39
60,10,37
62,10,37
60,11,38
57,12,39
60,10,38
59,11,35
61,13,38
60,9,40
59,9,40
60,11,37
60,11,37
60,11,38
59,11,37
59,11,38
59,11,38
57,12,40
59,11,39
58,11,40
60,12,36
61,11,37
59,11,38
59,10,38
59,11,39
59,12,38
60,11,39
59,11,39
60,11,37
61,10,38
58,12,40
60,12,38
59,11,39
60,10,40
60,10,36
59,10,35
60,13,39
59,11,40
58,11,39
59,11,39
61,11,37
62,11,38
59,11,39
57,12,40
57,12,40
57,10,41
59,9,39
58,10,36
60,12,41
57,12,42
55,10,41
58,10,40
59,11,41
56,11,39
58,11,41
58,11,43
58,10,43
52,9,38
55,11,41
58,11,40
57,11,41
59,11,41
54,10,38
56,10,41
58,12,42
56,11,40
59,10,41
58,11,39
55,12,40
58,10,43
57,11,40
56,12,39
56,12,40
57,11,42
60,9,42
57,9,41
56,11,39
59,11,40
57,10,40
57,11,42
57,11,41
58,11,41
59,10,41
58,8,41
54,14,39
58,10,40
60,9,42
56,11,40
57,12,40
57,11,40
55,11,42
67,10,42
60,10,42
56,12,43
52,11,40
57,10,38
59,11,43
56,12,41
59,11,42
55,11,43
54,12,43
58,11,42
57,10,40
58,10,39
59,10,40
59,11,41
57,12,41
55,12,42
55,12,43
55,10,42
59,10,40
58,10,40
57,11,42
56,11,42
56,11,43
56,11,40
58,11,41
57,10,40
57,10,42
56,12,40
55,11,41
58,10,43
56,10,39
58,12,41
56,12,41
55,9,43
58,10,43
56,11,40
56,11,41
58,10,42
56,11,41
56,11,41
57,10,42
55,11,42
55,11,42
57,11,43
56,11,41
58,11,43
56,11,41
57,10,41
56,10,41
57,11,40
57,11,42
56,11,43
55,12,44
54,11,43
56,10,41
57,11,42
56,11,40
58,11,43
55,10,42
55,11,41
56,11,43
60,10,42
57,11,42
54,10,40
57,10,42
58,11,44
56,10,40
55,10,40
57,12,45
55,11,40
55,10,41
55,11,44
59,10,41
56,8,41
54,10,41
56,11,42
59,11,43
56,9,39
61,11,43
54,11,42
52,11,43
51,10,38
60,8,40
59,9,39
56,12,37
58,10,42
56,10,44
55,11,42
55,10,42
57,10,43
57,10,41
57,10,41
57,10,40
57,10,40
57,10,40
57,10,42
56,10,41
56,11,41
56,11,40
59,10,40
59,11,41
58,11,40
57,11,43
55,10,40
60,10,41
62,9,44
52,9,36
58,10,42
58,10,40
56,11,40
56,10,39
57,10,41
59,10,42
56,12,44
55,10,42
56,11,42
56,10,40
60,10,39
60,10,38
58,11,41
56,11,44
53,10,41
55,10,40
59,10,39
60,11,39
56,12,45
55,11,40
57,11,40
58,10,40
57,10,40
58,10,39
56,11,43
55,11,41
56,10,41
57,11,39
58,10,40
57,10,39
59,11,41
58,11,39
57,11,40
60,11,40
59,10,38
57,11,40
57,12,44
57,11,43
59,10,36
59,10,38
59,11,40
54,10,40
56,10,41
57,11,41
58,11,40
60,10,38
60,10,37
56,10,40
58,10,41
56,10,38
60,10,31
69,11,39
64,11,37
62,10,30
66,10,30
64,10,30
64,11,33
62,11,35
60,12,37
61,12,37
64,11,35
62,9,32
60,9,34
59,10,38
53,12,40
55,11,39
63,10,39
60,11,36
60,11,37
58,12,42
59,10,42
58,10,37
59,10,39
67,12,44
56,11,40
53,11,39
52,10,39
58,10,43
58,12,42
53,11,41
56,10,42
59,10,40
56,10,40
58,11,42
58,10,41
60,10,40
55,10,42
54,11,42
55,11,41
57,10,41
61,10,42
58,9,40
55,10,38
56,10,40
57,10,39
60,9,37
61,10,39
63,13,42
57,9,36
59,9,37
54,6,19
82,15,53
71,15,53
46,11,33
46,13,38
45,13,48
59,10,45
56,10,42
52,10,40
60,11,45
61,11,44
54,10,42
53,11,41
55,11,41
58,10,43
56,10,42
55,10,40
57,9,40
58,10,44
56,10,42
56,9,41
58,10,43
53,10,41
56,10,43
56,10,43
60,9,39
60,11,42
57,11,43
57,10,41
59,12,46
54,11,44
64,9,37
73,16,44
83,20,52
81,22,40
87,22,37
61,23,33
36,7,15
32,3,15
46,-9,23
49,-9,31
50,-9,31
35,-12,25
51,-12,25
53,-9,26
51,-13,21
63,-11,32
65,-13,39
79,-17,26
78,-12,37
78,-9,40
72,-4,29
57,-2,21
62,11,36
70,0,29
57,16,21
63,5,-1
76,-4,-17
76,-3,-23
63,2,-8
58,15,29
76,10,5
80,12,27
74,12,36
74,13,33
68,10,34
53,6,17
74,10,30
75,9,18
67,7,17
62,10,16
67,7,24
73,10,38
56,11,37
52,12,45
49,12,41
66,18,44
61,12,34
58,12,31
61,13,38
57,12,40
53,12,40
54,13,45
54,12,42
56,11,42
58,12,42
55,12,40
58,13,41
57,12,42
57,12,39
56,12,43
56,11,41
59,11,42
57,12,41
56,13,42
55,11,43
57,11,42
55,12,42
54,11,41
56,13,43
54,12,41
60,12,41
62,12,44
58,11,42
55,12,41
55,13,39
47,14,38
50,15,47
67,10,44
67,11,37
62,10,35
62,7,34
63,8,36
52,11,39
47,13,42
54,13,48
59,11,43
58,11,41
56,12,42
54,12,44
53,12,44
57,12,42
56,11,45
53,11,43
54,13,42
57,12,43
56,10,44
54,11,43
56,12,43
55,12,43
55,11,44
55,12,43
56,11,43
55,12,44
54,12,43
55,12,43
56,11,43
56,11,44
55,12,43
55,12,42
56,11,43
52,12,43
54,13,45
54,12,45
58,11,42
62,10,43
47,12,42
59,16,45
54,15,46
61,8,44
59,10,41
55,11,43
54,12,43
58,12,43
57,12,43
50,13,46
45,16,44
51,17,45
57,15,46
56,9,42
59,8,41
61,8,36
58,10,41
50,13,44
53,15,49
51,14,47
56,12,43
56,13,45
53,12,44
53,14,45
55,12,44
56,11,43
55,13,43
53,12,44
53,13,45
55,13,45
53,12,43
54,12,44
54,15,44
57,15,43
56,12,46
55,7,41
57,9,43
41,20,42
58,16,44
63,12,39
61,7,42
52,12,45
54,14,44
60,13,42
49,14,48
49,13,47
54,13,40
52,16,42
50,18,48
58,11,45
63,13,47
59,13,41
65,5,40
59,8,40
49,15,47
51,17,46
56,15,45
52,11,45
52,12,47
50,14,41
50,18,50
60,12,48
62,15,52
64,8,40
65,7,33
64,10,41
48,15,48
43,17,49
55,14,45
56,12,43
52,12,45
52,13,47
54,13,45
53,13,44
52,14,46
54,12,46
55,12,44
52,13,46
52,13,45
54,13,46
54,13,45
53,13,46
52,13,45
52,13,48
50,12,46
53,12,42
56,15,44
56,15,45
57,13,46
53,12,46
51,13,47
57,12,43
51,15,46
50,15,48
47,14,46
56,13,43
61,14,43
53,14,46
48,14,48
50,12,47
58,12,44
54,11,45
54,17,46
41,18,46
53,12,47
55,13,47
60,8,35
69,7,36
49,14,50
46,16,50
54,15,46
50,14,43
51,14,46
55,12,46
52,14,47
53,14,47
50,14,46
45,14,47
57,12,43
58,13,43
49,14,48
50,12,47
51,13,48
55,13,45
60,11,43
49,17,47
50,17,47
55,14,44
62,11,41
55,12,44
48,15,49
57,11,45
57,12,46
47,13,50
46,15,33
54,21,45
45,17,45
61,17,36
68,26,45
62,23,36
61,21,35
55,20,38
58,17,46
61,14,44
59,13,42
45,11,36
60,13,44
51,12,45
54,7,41
65,7,38
57,6,40
56,4,37
55,5,34
54,4,32
58,5,40
55,3,40
59,5,51
53,2,44
50,1,42
52,-2,39
64,0,37
59,0,34
60,3,31
64,6,33
54,9,39
46,5,53
42,4,56
47,-1,49
59,-3,43
57,-3,41
55,0,42
56,0,47
37,-5,34
60,2,40
60,1,39
60,-1,38
54,2,40
55,-2,41
56,-1,37
55,-1,36
57,0,38
54,-2,41
48,-1,36
58,0,40
60,0,36
66,-2,30
63,-2,26
65,2,25
70,-2,16
78,2,10
78,5,6
78,-7,-25
88,-14,-23
74,-9,-18
68,-4,-5
64,1,22
52,8,26
41,11,26
68,16,48
72,22,48
41,25,37
58,25,42
70,17,29
102,14,54
28,5,28
80,8,30
73,7,35
51,10,34
65,13,37
59,13,42
48,16,48
44,15,49
53,13,47
61,8,41
55,7,41
54,13,45
54,13,43
54,12,43
55,13,43
54,12,43
53,12,43
54,13,46
51,11,43
52,12,47
52,10,44
50,13,42
59,14,44
55,11,46
53,10,45
55,10,44
55,12,44
52,12,44
50,12,47
50,11,42
52,13,41
55,19,51
60,10,44
61,8,42
56,8,42
52,13,45
54,13,44
55,13,45
55,11,49
55,11,46
