1547289905.000000, IBI
13.266232,0.593777
58.877695,0.625029
59.580852,0.703157
60.330887,0.750034
61.049670,0.718783
65.221735,0.687531
65.909267,0.687531
66.565547,0.656280
67.206201,0.640654
72.065799,0.718783
72.706453,0.640654
113.911464,0.656280
216.150519,0.625029
216.791173,0.640654
217.369325,0.578151
227.947934,0.593777
228.494834,0.546900
229.041734,0.546900
229.619886,0.578151
306.076510,0.562526
362.375963,0.609403
366.188637,0.671906
366.891794,0.703157
392.002319,0.546900
392.627347,0.625029
400.127691,0.625029
400.737094,0.609403
401.362122,0.625029
402.080905,0.718783
402.627805,0.546900
403.299711,0.671906
403.877862,0.578151
404.424762,0.546900
405.096668,0.671906
435.973082,0.625029
436.582484,0.609403
437.223139,0.640654
488.709871,0.687531
511.429661,0.531274
581.870385,0.593777
582.448536,0.578151
583.073565,0.625029
583.729845,0.656280
584.417377,0.687531
585.026779,0.609403
585.698685,0.671906
586.370591,0.671906
586.933117,0.562526
611.606121,0.625029
612.293653,0.687531
612.887430,0.593777
613.528084,0.640654
618.122044,0.718783
618.903330,0.781286
619.481482,0.578151
620.215890,0.734409
621.044053,0.828163
621.825339,0.781286
622.497245,0.671906
623.294156,0.796911
624.059816,0.765660
624.997359,0.937543
637.107288,0.578151
642.201272,0.468771
642.779423,0.578151
643.341949,0.562526
643.951352,0.609403
644.607632,0.656280
730.986586,0.625029
731.689743,0.703157
732.283520,0.593777
732.955426,0.671906
733.549203,0.593777
734.205483,0.656280
734.830512,0.625029
735.518043,0.687531
736.096195,0.578151
736.752475,0.656280
737.393129,0.640654
738.033783,0.640654
738.690063,0.656280
739.330718,0.640654
739.908869,0.578151
740.533898,0.625029
741.127675,0.593777
741.705826,0.578151
742.268352,0.562526
742.815252,0.546900
743.377778,0.562526
743.955929,0.578151
744.471578,0.515649
745.049729,0.578151
745.643507,0.593777
799.020950,0.765660
834.116306,0.671906
834.819463,0.703157
835.491369,0.671906
836.147649,0.656280
836.772678,0.625029
837.397707,0.625029
866.774051,0.640654
867.399080,0.625029
868.024108,0.625029
895.040970,0.656280
895.712876,0.671906
953.153005,0.656280
953.684279,0.531274
954.356185,0.671906
968.919352,0.609403
974.138341,0.625029
974.825872,0.687531
975.482152,0.656280
976.200935,0.718783
1074.408556,0.656280
1090.190528,0.671906
1117.254267,0.609403
1131.458042,0.781286
1132.223702,0.765660
1132.942485,0.718783
1153.115283,0.765660
1189.132557,0.671906
1237.166006,0.859414
1245.932032,0.703157
1246.650815,0.718783
1247.557106,0.906291
1250.650998,0.703157
1251.322904,0.671906
1251.869804,0.546900
1252.494832,0.625029
1263.104693,0.656280
1263.776599,0.671906
1270.761293,0.734409
1271.386322,0.625029
1272.073853,0.687531
1272.761385,0.687531
1273.589548,0.828163
1278.449145,0.656280
1279.121051,0.671906
1279.792957,0.671906
1280.511740,0.718783
1281.136768,0.625029
1281.793048,0.656280
1282.527457,0.734409
1283.293117,0.765660
1284.043151,0.750034
1284.777560,0.734409
1285.496343,0.718783
